venta_id,fecha_venta,cliente_id,producto_id,sucursal_id,canal_venta,cantidad,precio_unitario,descuento,total_venta,metodo_pago,motivo_rechazo
55484,2024-08-06,777777.0,201362.0,18,Web,2,8592.74,1718.55,15466.93,Efectivo,Cliente o Producto Inexistente
55494,2022-06-03,17924.0,888888.0,9,WhatsApp,7,7297.24,0.0,51080.68,Efectivo,Cliente o Producto Inexistente
55503,2022-10-17,999999.0,201098.0,9,WhatsApp,3,7993.75,3597.19,20384.06,Efectivo,Cliente o Producto Inexistente
55508,2021-11-02,23919.0,,4,WhatsApp,8,1404.77,337.14,10901.02,Transferencia,Cliente o Producto Inexistente
55509,2024-02-29,777777.0,203737.0,11,WhatsApp,7,8754.43,3064.05,58216.96,Efectivo,Cliente o Producto Inexistente
55517,2023-04-25,3767.0,999999.0,14,Tienda,5,9508.7,7131.52,40411.98,Tarjeta,Cliente o Producto Inexistente
55571,2023-03-26,7683.0,888888.0,8,Tienda,4,3507.13,1402.85,12625.67,Visa,Cliente o Producto Inexistente
55575,2024-02-22,777777.0,201409.0,16,Tienda Física,5,6648.85,0.0,33244.25,Efectivo,Cliente o Producto Inexistente
55606,2025-12-07,,203502.0,14,Tienda,7,3244.04,3406.24,19302.04,Transferencia,Cliente o Producto Inexistente
55615,2025-08-10,21698.0,,9,Web,3,7297.24,1094.59,20797.13,Efectivo,Cliente o Producto Inexistente
55621,2022-08-13,3000.0,,14,Pagina Web,0,3092.12,371.05,11997.43,Transferencia,Cliente o Producto Inexistente
55657,2022-08-19,999999.0,201273.0,1,WhatsApp,2,9531.22,1906.24,17156.2,Transferencia,Cliente o Producto Inexistente
55716,2023-03-26,8371.0,,17,WhatsApp,7,10144.91,2130.43,68883.94,Efectivo,Cliente o Producto Inexistente
55741,2021-01-25,777777.0,200134.0,19,Tienda,8,1597.23,383.34,12394.5,Efectivo,Cliente o Producto Inexistente
55751,2021-09-18,1037.0,,14,Web,7,419.25,0.0,2934.75,Transferencia,Cliente o Producto Inexistente
55755,2025-08-24,,203967.0,6,Web,8,472.02,188.81,3587.35,Tarjeta,Cliente o Producto Inexistente
55762,2025-11-28,999999.0,202435.0,12,Tienda,5,10732.05,1609.81,52050.44,Tarjeta,Cliente o Producto Inexistente
55782,2022-03-25,,203286.0,11,Tienda,2,4602.18,1380.65,7823.71,transferencia,Cliente o Producto Inexistente
55785,2021-03-10,777777.0,202075.0,17,Web,1,3539.45,0.0,3539.45,Transferencia,Cliente o Producto Inexistente
55806,2024-03-12,9458.0,,18,Tienda,3,3517.27,0.0,10551.81,Tarjeta,Cliente o Producto Inexistente
55816,2023-04-01,29683.0,888888.0,19,WhatsApp,5,5024.19,1256.05,23864.9,efectivo,Cliente o Producto Inexistente
55847,2024-12-14,999999.0,202082.0,4,Tienda,2,2776.43,555.29,4997.57,Tarjeta,Cliente o Producto Inexistente
55860,2024-05-26,777777.0,200015.0,4,WhatsApp,2,5911.4,354.68,11468.12,TRANSFERENCIA,Cliente o Producto Inexistente
55879,2023-06-19,28283.0,,11,WhatsApp,1,1011.55,151.73,859.82,Transferencia,Cliente o Producto Inexistente
55885,2023-07-05,28368.0,888888.0,15,WhatsApp,7,3903.22,819.68,26502.86,Transferencia,Cliente o Producto Inexistente
55905,2025-07-07,777777.0,200247.0,5,WA,7,1995.43,-100.0,12571.21,Efectivo,Cliente o Producto Inexistente
55906,2024-07-11,999999.0,203181.0,19,WhatsApp,4,3313.7,662.74,12592.06,Tarjeta,Cliente o Producto Inexistente
55937,2023-05-28,999999.0,202913.0,15,WhatsApp,2,6390.8,639.08,12142.52,Tarjeta,Cliente o Producto Inexistente
55941,2022-01-03,24490.0,999999.0,12,Web,3,7352.04,0.0,22056.12,Transf.,Cliente o Producto Inexistente
55948,2026-04-29,15046.0,888888.0,20,Web,3,2548.46,0.0,7645.38,Credito,Cliente o Producto Inexistente
55954,2024-09-18,528.0,888888.0,18,Tienda,4,5453.47,3272.08,18541.8,Efectivo,Cliente o Producto Inexistente
55970,2021-03-17,2043.0,888888.0,15,WhatsApp,3,11182.12,0.0,33546.36,Tarjeta,Cliente o Producto Inexistente
56007,2021-06-15,,200497.0,14,WhatsApp,2,9582.44,958.24,18206.64,Tarjeta,Cliente o Producto Inexistente
56010,2026-05-20,,202951.0,3,Web,6,1540.9,462.27,8783.13,Transferencia,Cliente o Producto Inexistente
56011,2021-07-24,777777.0,200495.0,12,Tienda,8,9048.71,3619.48,68770.2,Transferencia,Cliente o Producto Inexistente
56061,2021-04-15,,203775.0,8,Sitio,7,4971.97,1740.19,33063.6,Efectivo,Cliente o Producto Inexistente
56073,,,201665.0,3,Web,5,10109.58,2527.4,48020.5,Efectivo,Cliente o Producto Inexistente
56079,2025-12-10,9901.0,,3,Online,3,1294.98,116.55,3768.39,Tarjeta,Cliente o Producto Inexistente
56097,2025-11-02,,203335.0,10,Tienda,4,7614.03,0.0,30456.12,Efectivo,Cliente o Producto Inexistente
56162,2021-03-18,763.0,888888.0,7,WhatsApp,5,172.71,129.53,734.02,Transferencia,Cliente o Producto Inexistente
56165,2023-08-23,29682.0,,15,WhatsApp,6,3592.82,1077.85,20479.07,Efectivo,Cliente o Producto Inexistente
56167,2021-05-31,28388.0,,1,Tienda,7,7993.75,1678.69,54277.56,Transferencia,Cliente o Producto Inexistente
56175,2023-05-26,999999.0,203073.0,9,Tienda,1,2439.06,0.0,2439.06,Transferencia,Cliente o Producto Inexistente
56190,2021-03-05,999999.0,203944.0,6,Web,3,6918.66,622.68,20133.3,Tarjeta,Cliente o Producto Inexistente
56214,2026-06-22,3882.0,,12,Pagina Web,4,4581.78,2749.07,15578.05,Efectivo,Cliente o Producto Inexistente
56223,2021-07-07,999999.0,202844.0,6,Pagina Web,5,8281.37,2070.34,39336.51,TARJETA,Cliente o Producto Inexistente
56233,2022-01-25,19263.0,999999.0,14,Tienda,6,5617.58,5055.82,28649.66,EFECTIVO,Cliente o Producto Inexistente
56387,2021-07-12,777777.0,200565.0,5,Tienda,7,7890.98,2761.84,52475.02,Visa,Cliente o Producto Inexistente
56392,2025-10-25,777777.0,202937.0,19,WEB,6,3882.35,698.82,22595.28,Transferencia,Cliente o Producto Inexistente
56418,2023-08-20,24733.0,888888.0,10,Tienda,3,9300.73,2790.22,25111.97,Transferencia,Cliente o Producto Inexistente
56438,2022-05-28,,201787.0,4,Tienda,8,1675.09,0.0,13400.72,Tarjeta,Cliente o Producto Inexistente
56481,2022-09-27,777777.0,204046.0,5,Web,3,6412.6,577.13,18660.67,Efectivo,Cliente o Producto Inexistente
56497,2023-05-11,999999.0,202623.0,1,Web,4,797.33,0.0,3189.32,Tarjeta,Cliente o Producto Inexistente
56502,2025-11-06,9807.0,999999.0,1,Tienda,7,11027.76,2315.83,74878.49,Tarjeta,Cliente o Producto Inexistente
56528,2024-11-19,777777.0,202976.0,4,Tienda,5,4323.34,3242.51,11398.03,Tarjeta,Cliente o Producto Inexistente
56529,2024-11-17,840.0,,14,Tienda,5,11113.95,1667.09,53902.66,Tarjeta,Cliente o Producto Inexistente
56565,2024-06-16,777777.0,202390.0,4,Web,2,7675.3,2302.59,13048.01,Transferencia,Cliente o Producto Inexistente
56588,2021-02-06,18951.0,888888.0,17,Web,1,2439.06,365.86,2073.2,Efectivo,Cliente o Producto Inexistente
56597,2023-03-20,,203006.0,6,WhatsApp,5,7386.23,1107.93,35823.22,Tarjeta,Cliente o Producto Inexistente
56643,2025-12-20,701.0,,17, WhatsApp ,8,8736.16,6988.93,62900.35,Tarjeta,Cliente o Producto Inexistente
56663,2021-10-05,29574.0,999999.0,10,Tienda,4,8282.07,1656.41,31471.87,Efectivo,Cliente o Producto Inexistente
56714,2025-01-21,29959.0,888888.0,11,WhatsApp,2,6713.09,0.0,13426.18,Tarjeta,Cliente o Producto Inexistente
56719,2025-09-05,999999.0,200759.0,8,Tienda,4,6196.23,3717.74,21067.18,Tarjeta,Cliente o Producto Inexistente
56723,2025-09-04,999999.0,202451.0,17,Web,6,2419.31,1451.59,13064.27,Tarjeta,Cliente o Producto Inexistente
56758,2021-04-04,22914.0,,16,WhatsApp,8,4786.69,1914.68,36378.84,Tarjeta,Cliente o Producto Inexistente
56765,2023-09-24,777777.0,202647.0,3,Web,2,4593.86,918.77,8268.95, Transferencia ,Cliente o Producto Inexistente
56795,2022-11-04,10073.0,,13,Tienda,6,7187.06,4312.24,38810.12,Efectivo,Cliente o Producto Inexistente
56824,2023-02-05,19912.0,,4,Tienda,6,453.79,0.0,2722.74,Transferencia,Cliente o Producto Inexistente
56879,,,202046.0,7,Web,1,3232.2,0.0,3232.2,Tarjeta,Cliente o Producto Inexistente
56904,2023-12-09,17308.0,999999.0,14,Web,5,6005.94,1501.48,28528.22,Tarjeta,Cliente o Producto Inexistente
56919,2025-11-25,1489.0,999999.0,8,Web,5,2677.85,1338.93,12050.32,Efectivo,Cliente o Producto Inexistente
56939,2023-07-20,23646.0,,1, Web ,2,5484.63,1096.93,6210.91,Transferencia,Cliente o Producto Inexistente
56986,2021-06-29,13738.0,999999.0,7,Web,2,5156.17,1031.23,9281.11,Transferencia,Cliente o Producto Inexistente
57028,,777777.0,202903.0,14,WA,3,5423.84,813.58,15457.94,Tarjeta,Cliente o Producto Inexistente
57036,2021-10-12,14915.0,999999.0,6,WhatsApp,3,1418.52,127.67,4127.89,Tarjeta,Cliente o Producto Inexistente
57052,2025-01-03,27928.0,888888.0,3,WhatsAp,4,4306.99,861.4,16366.56, Transferencia ,Cliente o Producto Inexistente
57053,2024-11-26,10893.0,,19,Pagina Web,5,7988.7,1997.18,37946.32,Tarjeta,Cliente o Producto Inexistente
57091,2024-12-17,1577.0,,1,WhatsApp,7,8165.08,8573.33,48582.23,Efectivo,Cliente o Producto Inexistente
57176,2024-11-23,777777.0,202503.0,17,WhatsApp,1,6008.1,180.24,5827.86,Efectivo,Cliente o Producto Inexistente
57188,2025-04-18,20737.0,999999.0,14,Tienda,3,6034.92,0.0,18104.76,Transferencia,Cliente o Producto Inexistente
57202,2025-09-07,,201450.0,8,Web,8,560.18,448.14,4033.3,Tarjeta,Cliente o Producto Inexistente
57207,2021-10-02,,202322.0,15,Web,8,4436.94,-100.0,30171.19,Efectivo,Cliente o Producto Inexistente
57211,2022-02-03,777777.0,200321.0,10,WhatsApp,1,6347.81,634.78,5713.03,Tarjeta Crédito,Cliente o Producto Inexistente
57230,2021-09-30,11338.0,888888.0,3,Web,1,3367.24,505.09,2862.15,Tarjeta,Cliente o Producto Inexistente
57244,2024-09-05,,201815.0,3,Web,8,4891.03,1173.85,37954.39,Transferencia,Cliente o Producto Inexistente
57255,2022-02-12,11669.0,888888.0,2,Web,2,8543.38,1708.68,15378.08,Tarjeta,Cliente o Producto Inexistente
57262,2021-08-13,,203349.0,11,Tienda,3,3611.94,0.0,10835.82,Efectivo,Cliente o Producto Inexistente
57278,2025-09-29,999999.0,201572.0,2,WhatsApp,6,1072.82,965.54,5471.38,Efectivo,Cliente o Producto Inexistente
57345,2024-12-25,8050.0,,9,Tienda,2,9969.94,598.2,19341.68,Transferencia,Cliente o Producto Inexistente
57366,2023-08-13,26200.0,,4,Web,6,5503.71,3302.23,29720.03,Transferencia,Cliente o Producto Inexistente
57384,2021-05-19,24950.0,888888.0,6,WhatsApp,8,4851.47,3881.18,34930.58,Tarjeta,Cliente o Producto Inexistente
57433,2021-05-03,22632.0,999999.0,10,Web,5,9234.87,6926.15,39248.2,Efectivo,Cliente o Producto Inexistente
57447,2025-05-27,,203169.0,12,WhatsApp,6,6892.06,-100.0,35149.51,Tarjeta,Cliente o Producto Inexistente
57461,2021-06-18,777777.0,203299.0,17,Web,7,2151.76,2259.35,12802.97,Efectivo,Cliente o Producto Inexistente
57490,2025-05-30,,203490.0,17,Tienda,4,4586.03,1834.41,16509.71,Efectivo,Cliente o Producto Inexistente
57521,2025-01-27,,200956.0,12,Web,6,6243.07,5618.76,31839.66,Transferencia,Cliente o Producto Inexistente
57561,2023-03-13,,201451.0,16,Tienda,6,4719.11,849.44,27465.22,Transferencia,Cliente o Producto Inexistente
57562,2025-04-19,10122.0,,17,Tienda,1,3232.57,323.26,2909.31,Tarjeta,Cliente o Producto Inexistente
57570,2024-12-06,,201701.0,17,WA,7,11665.61,2449.78,79209.49,Efectivo,Cliente o Producto Inexistente
57643,2026-06-12,27415.0,999999.0,3,Tienda,6,5475.63,4928.07,27925.71,Tarjeta,Cliente o Producto Inexistente
57663,2025-10-09,999999.0,200295.0,4,WhatsApp,1,7020.67,0.0,7020.67,Transferencia,Cliente o Producto Inexistente
57665,2024-01-02,21682.0,999999.0,2,WhatsApp,5,7157.48,1073.62,34713.78, cash ,Cliente o Producto Inexistente
57667,2023-07-12,1077.0,,7,Web,8,2692.83,0.0,21542.64,Transferencia,Cliente o Producto Inexistente
57689,2022-08-04,,200117.0,4,WA,7,6801.49,2380.52,45229.91,Transferencia,Cliente o Producto Inexistente
57746,2025-09-10,2657.0,999999.0,19, Web ,4,286.86,172.12,975.32,Efectivo,Cliente o Producto Inexistente
57784,2023-06-12,5061.0,888888.0,19,pagina web,6,2114.3,380.57,12305.23,Efectivo,Cliente o Producto Inexistente
57799,2023-09-29,999999.0,201592.0,7,Web,7,9854.7,3449.15,65533.75,Efectivo,Cliente o Producto Inexistente
57816,2026-05-29,20377.0,999999.0,14,Tienda,6,6147.05,0.0,36882.3,Efectivo,Cliente o Producto Inexistente
57838,2022-09-20,27069.0,999999.0,18,Tienda,1,611.72,30.59,581.13,Tarjeta,Cliente o Producto Inexistente
57869,2026-05-31,15061.0,,10,WEB,6,8056.78,1450.22,46890.46,Tarjeta,Cliente o Producto Inexistente
57895,2026-04-17,13250.0,,12,Tienda,5,425.53,0.0,2127.65,Tarjeta,Cliente o Producto Inexistente
57898,2022-10-09,777777.0,200697.0,18,WhatsApp,7,9107.39,3187.59,60564.14,Transferencia,Cliente o Producto Inexistente
57983,2021-06-29,,202787.0,19,Tienda,5,3049.79,762.45,14486.5,Tarjeta,Cliente o Producto Inexistente
57992,2021-03-07,,203102.0,2,Tienda,4,388.88,0.0,1555.52,Efectivo,Cliente o Producto Inexistente
58045,2022-05-03,,200411.0,4,Tienda,4,3608.8,0.0,14435.2,Tarjeta,Cliente o Producto Inexistente
58061,,,201058.0,13,Tienda,7,2372.86,0.0,16610.02,Efectivo,Cliente o Producto Inexistente
58084,2024-08-16,,200375.0,14,Web,4,5762.1,0.0,23048.4,Efectivo,Cliente o Producto Inexistente
58237,2024-07-03,999999.0,200638.0,14,Web,5,8196.13,2049.03,38931.62,Efectivo,Cliente o Producto Inexistente
58242,2023-11-07,15630.0,999999.0,10,Web,2,9835.42,1967.08,17703.76,Efectiv,Cliente o Producto Inexistente
58258,2024-12-10,1634.0,,2,Tienda,1,3540.17,106.21,3433.96,Efectivo,Cliente o Producto Inexistente
58343,2022-12-30,,203377.0,13,Web,1,10482.25,1048.23,9434.02,Transferencia,Cliente o Producto Inexistente
58355,2021-03-17,1680.0,999999.0,2,Tienda,4,2630.35,0.0,10521.4,Tarjeta,Cliente o Producto Inexistente
58356,2021-05-11,,200603.0,20,Tienda,6,1030.51,309.15,5873.91,Transferencia,Cliente o Producto Inexistente
58396,2025-07-26,777777.0,200391.0,10,Pagina Web,3,2402.62,720.79,6487.07,Tarjeta,Cliente o Producto Inexistente
58412,2023-09-02,,201494.0,13,Tienda,6,7710.94,1387.97,44877.67,Transferencia,Cliente o Producto Inexistente
58446,2022-08-19,777777.0,204030.0,5,Web,3,4707.85,0.0,14123.55, cash ,Cliente o Producto Inexistente
58451,2026-04-29,12860.0,999999.0,2,Web,3,2832.88,0.0,8498.64,Mastercard,Cliente o Producto Inexistente
58455,2026-06-12,999999.0,201603.0,17,Web,7,1689.28,354.75,11470.21,Deposito,Cliente o Producto Inexistente
58504,2024-11-25,14809.0,999999.0,14,Tienda,1,2644.42,396.66,2247.76,Transferencia,Cliente o Producto Inexistente
58507,2024-11-09,10655.0,,14,Web,3,5004.63,2252.08,12761.81,Transferencia,Cliente o Producto Inexistente
58549,2021-09-23,999999.0,200675.0,20,Web,2,8137.57,2441.27,13833.87,Transferencia,Cliente o Producto Inexistente
58559,2025-08-16,,200109.0,18,WhatsApp,5,5999.77,1499.94,28498.91,Efectivo,Cliente o Producto Inexistente
58595,2024-07-20,999999.0,200131.0,19,Web,2,3330.65,333.07,6328.23,TC,Cliente o Producto Inexistente
58620,2022-06-03,9179.0,888888.0,14,WhatsApp,4,8479.34,3391.74,30525.62,Tarjeta,Cliente o Producto Inexistente
58655,2026-03-18,,201003.0,13,Web,7,7794.62,8184.35,46377.99,Tarjeta,Cliente o Producto Inexistente
58676,2022-07-05,2440.0,999999.0,14,Tienda,7,1559.0,545.65,10367.35,Efectivo,Cliente o Producto Inexistente
58687,2023-01-17,12596.0,,3, WEB ,3,6387.09,958.06,18203.21,Tarjeta,Cliente o Producto Inexistente
58728,2022-01-19,14126.0,,1,Tienda,6,3738.92,673.01,21760.51,Efectivo,Cliente o Producto Inexistente
58729,2021-09-06,25681.0,999999.0,11,Web,6,1616.59,0.0,9699.54,Efectivo,Cliente o Producto Inexistente
58742,,21705.0,999999.0,3,Tienda,3,4233.7,635.05,12066.05,Tarjeta,Cliente o Producto Inexistente
58765,2024-11-26,999999.0,202326.0,20,Web,6,6991.87,1258.54,40692.68,Efectivo,Cliente o Producto Inexistente
58775,2022-06-09,,201578.0,17,WhatsApp,3,354.19,159.39,903.18,Tarjeta,Cliente o Producto Inexistente
58846,2022-01-31,,201341.0,1,WhatsApp,5,9999.85,2499.96,47499.29,Efectivo,Cliente o Producto Inexistente
58875,2021-12-29,777777.0,203164.0,11,Web,2,8401.17,504.07,16298.27,Efectivo,Cliente o Producto Inexistente
58890,2024-03-22,11235.0,888888.0,15,Web,6,1294.9,776.94,6992.46,Transferencia,Cliente o Producto Inexistente
58924,2023-06-29,777777.0,203362.0,9,Tienda,1,4917.93,147.54,4770.39,Transferencia,Cliente o Producto Inexistente
58930,2021-04-24,17853.0,,8,Tienda,1,4996.24,149.89,4846.35,Tarjeta,Cliente o Producto Inexistente
58954,2025-11-07,5935.0,,9,WhatsApp,5,8963.11,1344.47,43471.08,Tarjeta,Cliente o Producto Inexistente
58966,2021-08-25,,200787.0,16,Web,3,4165.33,1874.4,10621.59,Efectivo,Cliente o Producto Inexistente
59003,2022-11-17,25302.0,999999.0,11,Web,6,6303.05,0.0,37818.3,Tarjeta,Cliente o Producto Inexistente
59025,2023-12-19,23092.0,,3,Tienda,3,3732.96,559.94,10638.94,Tarjeta,Cliente o Producto Inexistente
59036,2022-05-11,792.0,888888.0,17,Tienda,4,275.12,33.01,1067.47,Tarjeta,Cliente o Producto Inexistente
59048,2021-03-27,,202159.0,2,Tienda,4,5951.85,1190.37,22617.03,Credito,Cliente o Producto Inexistente
59065,2023-09-10,13486.0,888888.0,15,Web,3,6776.15,2032.84,18295.61,Transferencia,Cliente o Producto Inexistente
59069,2022-06-18,,200338.0,19,WA,1,8221.63,1233.24,6988.39,Tarjeta,Cliente o Producto Inexistente
59084,2024-11-10,777777.0,204001.0,2,Web,7,10244.7,7171.29,64541.61,Tarjeta,Cliente o Producto Inexistente
59094,2022-12-11,9137.0,,8,Tienda,3,3212.59,289.13,9348.64,Transferencia,Cliente o Producto Inexistente
59100,2024-12-14,777777.0,201697.0,6,WhatsApp,5,5371.53,2685.76,24171.89,Efectivo,Cliente o Producto Inexistente
59153,2021-04-02,14019.0,,7,Web,5,8183.11,0.0,40915.55, Tarjeta ,Cliente o Producto Inexistente
59215,2021-07-28,999999.0,202946.0,16,WhatsApp,6,6315.39,1894.62,35997.72,Tarjet,Cliente o Producto Inexistente
59218,2021-06-27,,201135.0,11,Tienda,3,2380.15,714.05,6426.4,Transferencia,Cliente o Producto Inexistente
59219,2022-09-12,,202824.0,9,WhatsApp,8,5701.35,4561.08,41049.72,Transferencia,Cliente o Producto Inexistente
59223,2024-12-17,5463.0,888888.0,1,WhatsApp,6,3374.73,2024.84,18223.54,Tarjeta,Cliente o Producto Inexistente
59236,2022-04-02,999999.0,200217.0,14,web,5,3947.47,2960.6,16776.75,Transferencia,Cliente o Producto Inexistente
59237,2026-04-17,4940.0,,3,WA,2,6267.68,376.06,12159.3,Efectivo,Cliente o Producto Inexistente
59248,2023-09-26,,203867.0,2,web,2,1294.9,77.69,2512.11,Transferencia,Cliente o Producto Inexistente
59283,2021-02-11,999999.0,200039.0,3,Web,3,3939.97,1772.99,10046.92,Tarjeta,Cliente o Producto Inexistente
59294,2023-12-23,,203023.0,16,Tienda,2,4155.68,1246.7,7064.66,Mastercard,Cliente o Producto Inexistente
59296,2024-06-28,17672.0,999999.0,2,Web,3,6939.89,1040.98,19778.69,Transferencia,Cliente o Producto Inexistente
59369,2022-09-28,12232.0,888888.0,19,whatsapp,3,8880.89,0.0,26642.67,Transf.,Cliente o Producto Inexistente
59440,2026-03-23,,202134.0,20,WhatsApp,7,7852.95,2748.53,52222.12,Tarjeta,Cliente o Producto Inexistente
59458,2022-02-08,21593.0,,3,WhatsApp,5,8474.31,2118.58,40252.97,Transferencia,Cliente o Producto Inexistente
59477,2025-06-16,,200458.0,2,Tienda,3,1364.64,8187.84,4093.92, Transferencia ,Cliente o Producto Inexistente
59485,2023-10-18,14407.0,999999.0,2,WEB,5,11090.02,2772.51,52677.59,Transferencia,Cliente o Producto Inexistente
59555,2022-09-04,4371.0,,9,Tienda,5,2062.67,1031.34,9282.01,Tarjeta,Cliente o Producto Inexistente
59558,2021-03-03,27040.0,,2,WhatsApp,3,8634.94,777.14,25127.68,Efectivo,Cliente o Producto Inexistente
59597,2023-08-24,15215.0,999999.0,13,Tienda,8,2372.86,2847.43,16135.45,Efectivo,Cliente o Producto Inexistente
59643,2022-01-31,999999.0,201063.0,7,Tienda,4,4551.3,0.0,18205.2,Efectivo,Cliente o Producto Inexistente
59674,2025-08-04,17106.0,999999.0,1,WhatsApp,8,2133.85,2560.62,14510.18,Tarjeta,Cliente o Producto Inexistente
59727,2023-09-20,,204090.0,7,Web,5,1909.73,477.43,9071.22,Transferencia,Cliente o Producto Inexistente
59738,2024-05-05,5696.0,888888.0,2,Web,8,1128.49,451.4,8576.52,Efectivo,Cliente o Producto Inexistente
59753,2024-05-12,,200159.0,20,Tienda,6,842.86,0.0,5057.16,Transferencia,Cliente o Producto Inexistente
59756,2024-09-27,777777.0,200181.0,16,Tienda Física,1,4127.43,412.74,3714.69,Efectivo,Cliente o Producto Inexistente
59922,2025-01-28,13853.0,999999.0,12,Web,3,6965.87,2089.76,18807.85,Transferencia,Cliente o Producto Inexistente
59941,2022-05-05,18851.0,999999.0,12,WhatsApp,4,6659.8,0.0,26639.2,Tarjeta,Cliente o Producto Inexistente
59944,2021-02-07,,201368.0,4,Web,5,10378.66,1556.8,50336.5,Transferencia,Cliente o Producto Inexistente
59956,2025-05-02,,201752.0,2,Web,1,1365.39,204.81,1160.58,Transferencia,Cliente o Producto Inexistente
60008,2024-07-24,,203180.0,20,WhatsApp,3,1268.87,570.99,3235.62,Mastercard,Cliente o Producto Inexistente
60038,2025-08-28,777777.0,200182.0,12,WhatsApp,5,371.22,92.81,1763.29,Tarjeta,Cliente o Producto Inexistente
60053,2026-06-02,26097.0,,6,Web,1,3971.67,119.15,3852.52,Efectiv,Cliente o Producto Inexistente
60098,2021-05-01,,203108.0,7,Web,7,8129.81,2845.43,54063.24,Tarjeta,Cliente o Producto Inexistente
60100,2022-10-17,13396.0,,4,Web,2,508.02,152.41,863.63,Tarjeta,Cliente o Producto Inexistente
60136,2022-02-19,,202151.0,16,WhatsAp,4,2436.99,487.4,9260.56,Tarjeta,Cliente o Producto Inexistente
60141,2021-05-18,,200941.0,1,WhatsApp,7,3523.19,2466.23,22196.1,Efectivo,Cliente o Producto Inexistente
60170,2025-09-18,,200961.0,7,WhatsApp,7,6769.67,1421.63,45966.06,Tarjeta,Cliente o Producto Inexistente
60187,2021-08-01,4461.0,,7,Tienda,7,3664.76,1282.67,24370.65,Transferencia,Cliente o Producto Inexistente
60203,2025-12-12,23731.0,,6,Tienda,4,6020.56,2408.22,21674.02,Efectivo,Cliente o Producto Inexistente
60247,,777777.0,202623.0,4,Web,6,797.33,478.4,4305.58,Tarjeta,Cliente o Producto Inexistente
60254,2023-09-10,777777.0,200946.0,13,Web,3,932.14,0.0,2796.42,Tarjeta,Cliente o Producto Inexistente
