producto_id,nombre_producto,categoria,subcategoria,marca,costo_unitario,precio_lista,proveedor_id
201076,CURVOS NETPRO MODELO 882,MONITORES,CURVOS,NETPRO,6329.74,9628.16,9009
201077,TECLADOS LENOVO MODELO 595,ACCESORIOS,TECLADOS,LENOVO,5151.26,6926.12,9050
201078,CABLEADO NETPRO MODELO 140,REDES,CABLEADO,NETPRO,6435.13,10131.46,9085
201079,ROUTERS LENOVO MODELO 382,REDES,ROUTERS,LENOVO,5875.11,8655.09,9076
201080,TONER HP MODELO 361,IMPRESION,TONER,HP,1954.95,3036.2,9049
201081,CABLEADO LENOVO MODELO 492,REDES,CABLEADO,LENOVO,537.2,698.5,9044
201082,SWITCHES LENOVO MODELO 922,REDES,SWITCHES,LENOVO,4766.74,7262.14,9079
201083,IMPRESORAS DELL MODELO 470,IMPRESION,IMPRESORAS,DELL,3521.93,5428.52,9021
201084,DESKTOP PRINTMAX MODELO 330,COMPUTO,DESKTOP,PRINTMAX,3019.87,5247.29,9024
201085,ROUTERS SECUREID MODELO 165,REDES,ROUTERS,SECUREID,5710.41,6830.59,9022
201086,IMPRESORAS TECHONE MODELO 657,IMPRESION,IMPRESORAS,TECHONE,1615.67,2486.74,9096
201087,CAMARAS LOGITECH MODELO 991,SEGURIDAD,CAMARAS,LOGITECH,3879.02,4507.09,9033
201088,ALL IN ONE VISIONX MODELO 551,COMPUTO,ALL IN ONE,VISIONX,173.65,295.22,9024
201089,CURVOS LOGITECH MODELO 432,MONITORES,CURVOS,LOGITECH,2021.81,3533.16,9084
201090,CAMARAS LENOVO MODELO 268,COMPUTO,CAMARAS,LENOVO,5830.76,8736.16,9036
201091,CAMARAS LOGITECH MODELO 759,SEGURIDAD,CAMARAS,LOGITECH,6387.22,9869.48,9096
201092,TONER LOGITECH MODELO 353,COMPUTO,TONER,LOGITECH,5398.79,7326.34,9073
201093,LAPTOPS SECUREID MODELO 320,COMPUTO,LAPTOPS,SECUREID,5385.32,7637.25,9094
201094,ALL IN ONE VISIONX MODELO 755,COMPUTO,ALL IN ONE,VISIONX,5524.52,8861.01,9072
201095,BIOMETRICOS LOGITECH MODELO 181,SEGURIDAD,BIOMETRICOS,LOGITECH,5098.47,7366.97,9020
201096,TECLADOS NETPRO MODELO 383,ACCESORIOS,TECLADOS,NETPRO,721.25,1078.76,9028
201097,WEBCAM PRINTMAX MODELO 828,ACCESORIOS,WEBCAM,PRINTMAX,5460.01,7865.06,9100
201098,ALL IN ONE LENOVO MODELO 946,COMPUTO,ALL IN ONE,LENOVO,5001.16,7993.75,9085
201099,GAMING LENOVO MODELO 439,MONITORES,GAMING,LENOVO,2343.49,2832.88,9041
201100,GAMING CLICKIT MODELO 592,MONITORES,GAMING,CLICKIT,2851.44,4629.39,9037
201101,TONER VISIONX MODELO 391,IMPRESION,TONER,VISIONX,2679.2,3412.82,9087
201102,CABLEADO LOGITECH MODELO 970,REDES,CABLEADO,LOGITECH,6757.09,11027.76,9056
201103,MOUSE NETPRO MODELO 979,ACCESORIOS,MOUSE,NETPRO,6495.95,9128.77,9082
201104,ALARMAS LOGITECH MODELO 618,SEGURIDAD,ALARMAS,LOGITECH,6036.02,9463.12,9075
201105,CAMARAS LOGITECH MODELO 370,SEGURIDAD,CAMARAS,LOGITECH,1817.01,2415.38,9069
201106,ROUTERS PRINTMAX MODELO 444,REDES,ROUTERS,PRINTMAX,3714.26,6169.32,9053
201107,LED NETPRO MODELO 865,MONITORES,LED,NETPRO,6353.49,11038.46,9002
201108,IMPRESORAS LOGITECH MODELO 666,IMPRESION,IMPRESORAS,LOGITECH,3777.73,4511.4,9082
201109,ALL IN ONE LENOVO MODELO 217,COMPUTO,ALL IN ONE,LENOVO,5982.45,8248.67,9070
201110,BIOMETRICOS PRINTMAX MODELO 528,SEGURIDAD,BIOMETRICOS,PRINTMAX,6016.1,8435.76,9032
201111,LAPTOPS DELL MODELO 172,COMPUTO,LAPTOPS,DELL,4275.35,5514.84,9015
201112,LAPTOPS TECHONE MODELO 924,COMPUTO,LAPTOPS,TECHONE,6796.37,10300.36,9065
201113,ROUTERS TECHONE MODELO 428,REDES,ROUTERS,TECHONE,1030.24,1413.45,9095
201114,DESKTOP CLICKIT MODELO 599,COMPUTO,DESKTOP,CLICKIT,291.6,356.24,9083
201115,TONER VISIONX MODELO 753,IMPRESION,TONER,VISIONX,4617.07,8014.97,9034
201116,DESKTOP HP MODELO 411,COMPUTO,DESKTOP,HP,120.99,183.78,9071
201117,WEBCAM DELL MODELO 579,ACCESORIOS,WEBCAM,DELL,1563.34,2192.41,9013
201118,ALARMAS LENOVO MODELO 481,SEGURIDAD,ALARMAS,LENOVO,1999.04,2335.91,9091
201119,TINTA VISIONX MODELO 162,IMPRESION,TINTA,VISIONX,1188.13,1397.9,9090
201120,ALARMAS LOGITECH MODELO 447,SEGURIDAD,ALARMAS,LOGITECH,945.53,1527.6,9066
201121,TECLADOS SECUREI MODELO 297,ACCESORIOS,TECLADOS,SECUREI,2842.82,4862.0,9054
201122,DESKTOP CLICKIT MODELO 152,COMPUTO,DESKTOP,CLICKIT,936.32,1510.24,9006
201123,CABLEADO PRINTMAX MODELO 968,REDES,CABLEADO,PRINTMAX,4524.45,6819.0,9018
201124,LED TECHONE MODELO 980,MONITORES,LED,TECHONE,3358.14,4870.34,9026
201125,CURVOS SECUREID MODELO 161,MONITORES,CURVOS,SECUREID,2689.71,3254.8,9072
201126,ROUTERS SECUREID MODELO 468,REDES,ROUTERS,SECUREID,1580.12,2469.12,9070
201127,AUDIFONOS NETPRO MODELO 347,ACCESORIOS,AUDIFONOS,NETPRO,2091.07,2747.0,9016
201128,AUDIFONOS CLICKIT MODELO 541,ACCESORIOS,AUDIFONOS,CLICKIT,1324.58,1910.4,9014
201129,TINTA PRINTMAX MODELO 862,IMPRESION,SIN DATO,PRINTMAX,5608.07,8812.38,9077
201130,LAPTOPS SECUREID MODELO 943,COMPUTO,LAPTOPS,SECUREID,4407.38,-100.0,9033
201131,SWITCHES CLICKIT MODELO 523,REDES,SWITCHES,CLICKIT,3288.42,5409.04,9087
201132,GAMING NETPRO MODELO 554,MONITORES,GAMING,NETPRO,5682.66,6700.99,9034
201133,AUDIFONOS NETPRO MODELO 881,ACCESORIOS,AUDIFONOS,NETPRO,5476.42,6732.77,9020
201134,CURVOS LENOVO MODELO 327,MONITORES,CURVOS,LENOVO,4769.24,8261.66,9070
201135,ALL IN ONE HP MODELO 146,COMPUTO,ALL IN ONE,HP,1852.84,2380.15,9080
201136,TONER LOGITECH MODELO 277,IMPRESION,TONER,LOGITECH,3676.57,5587.14,9092
201137,BIOMETRICOS PRINTMAX MODELO 340,SEGURIDAD,BIOMETRICOS,PRINTMAX,5597.41,8548.74,9018
201138,CABLEADO SECUREID MODELO 224,REDES,CABLEADO,SECUREID,903.0,792.99,9055
201139,LAPTOPS PRINTMAX MODELO 31,COMPUTO,LAPTOPS,PRINTMAX,6907.2,8427.22,9016
201140,MOUSE NETPRO MODELO 856,ACCESORIOS,MOUSE,NETPRO,6620.06,9854.68,9061
201141,WEBCAM VISIONX MODELO 307,ACCESORIOS,WEBCAM,VISIONX,4612.83,7060.35,9001
201142,WEBCAM PRINTMAX MODELO 439,ACCESORIOS,SIN DATO,PRINTMAX,6034.49,8703.66,9032
201143,SWITCHES NETPRO MODELO 343,REDES,SWITCHES,NETPRO,4066.96,5277.08,9046
201144,LAPTOPS HP MODELO 164,COMPUTO,LAPTOPS,HP,6522.36,8897.26,9002
201145,SWITCHES CLICKIT MODELO 322,REDES,SWITCHES,CLICKIT,6825.73,10671.09,9085
201146,TONER NETPRO MODELO 398,IMPRESION,TONER,SIN DATO,850.65,1357.98,9093
201147,LED VISIONX MODELO 755,MONITORES,LED,VISIONX,6963.35,12015.79,9059
201148,ROUTERS PRINTMAX MODELO 361,REDES,ROUTERS,PRINTMAX,1679.9,2283.23,9079
201149,CABLEADO NETPRO MODELO 155,DESCONOCIDO,CABLEADO,NETPRO,1513.17,2635.86,9087
201150,SWITCHES NETPRO MODELO 954,REDES,SWITCHES,NETPRO,6701.95,9311.34,9084
201151,GAMING LOGITECH MODELO 129,MONITORES,GAMING,LOGITECH,833.46,1105.38,9084
201152,DESKTOP DELL MODELO 510,COMPUTO,DESKTOP,DELL,3160.75,4794.53,9062
201153,CAMARAS HP MODELO 149,SEGURIDAD,CAMARAS,DESCONOCIDO,2641.11,4410.52,9015
201154,TINTA HP MODELO 350,IMPRESION,TINTA,HP,1280.37,1950.3,9077
201155,LAPTOPS TECHONE MODELO 115,COMPUTO,LAPTOPS,TECHONE,3530.19,4724.86,9054
201156,LAPTOPS CLICKIT MODELO 212,COMPUTO,LAPTOPS,CLICKIT,161.05,245.56,9036
201157,LED DELL MODELO 637,MONITORES,LED,DELL,6673.61,8301.02,9030
201158,DESKTOP PRINTMAX MODELO 393,COMPUTO,DESKTOP,PRINTMAX,1535.29,1994.62,9055
201159,CAMARAS VISIONX MODELO 444,SEGURIDAD,CAMARAS,VISIONX,4745.66,6591.16,9004
201160,CABLEADO LOGITECH MODELO 338,REDES,CABLEADO,LOGITECH,4566.41,7174.22,9078
201161,TINTA LENOVO MODELO 601,IMPRESION,TINTA,LENOVO,4225.03,5915.94,9015
201162,TONER CLICKIT MODELO 230,IMPRESION,TONER,CLICKIT,4832.16,7655.25,9020
201163,ROUTERS VISIONX MODELO 673,REDES,ROUTERS,VISIONX,2682.2,4023.7,9020
201164,ROUTERS CLICKIT MODELO 956,REDES,ROUTERS,CLICKIT,6340.81,8720.33,9068
201165,TINTA VISIONX MODELO 909,IMPRESION,TINTA,VISIONX,5401.49,8741.41,9087
201166,SWITCHES TECHONE MODELO 898,REDES,SWITCHES,TECHONE,6694.57,10321.91,9006
201167,IMPRESORAS NETPRO MODELO 730,IMPRESION,IMPRESORAS,NETPRO,350.21,483.34,9009
201168,MOUSE VISIONX MODELO 598,ACCESORIOS,MOUSE,VISIONX,4808.06,8403.88,9021
201169,ALL IN ONE SECUREID MODELO 557,COMPUTO,ALL IN ONE,SECUREID,4674.13,6296.36,9086
201170,TINTA LOGITECH MODELO 308,IMPRESION,DESCONOCIDO,LOGITECH,74.25,89.2,9100
201171,CAMARAS HP MODELO 209,SEGURIDAD,CAMARAS,HP,5073.05,8546.51,9056
201172,MOUSE PRINTMAX MODELO 162,ACCESORIOS,MOUSE,PRINTMAX,616.14,917.12,9096
201173,AUDIFONOS LENOVO MODELO 227,ACCESORIOS,AUDIFONOS,LENOVO,3435.68,4425.05,9013
201174,GAMING HP MODELO 32,MONITORES,GAMING,HP,4273.67,5285.07,9013
201175,CABLEADO SECUREID MODELO 879,COMPUTO,CABLEADO,SECUREID,2389.66,4176.89,9064
201176,CURVOS NETPRO MODELO 732,MONITORES,CURVOS,NETPRO,4098.87,4817.68,9085
201177,CABLEADO VISIONX MODELO 291,REDES,CABLEADO,VISIONX,4733.91,6125.28,9057
201178,CURVOS SECUREID MODELO 840,MONITORES,CURVOS,SECUREID,392.34,166.92,9008
201179,DESKTOP VISIONX MODELO 816,COMPUTO,DESKTOP,VISIONX,861.99,709.66,9021
201180,IMPRESORAS SECUREID MODELO 467,IMPRESION,IMPRESORAS,SECUREID,2692.05,3517.8,9035
201181,AUDIFONOS LOGITECH MODELO 278,ACCESORIOS,AUDIFONOS,LOGITECH,6372.97,8011.57,9026
201182,TONER LENOVO MODELO 516,IMPRESION,TONER,LENOVO,1275.8,1728.12,9013
201183,IMPRESORAS PRINTMAX MODELO 879,IMPRESION,IMPRESORAS,PRINTMAX,2515.8,3616.55,9029
201184,TECLADOS PRINTMAX MODELO 797,ACCESORIOS,TECLADOS,PRINTMAX,3132.84,4511.36,9084
201185,BIOMETRICOS TECHONE MODELO 487,SEGURIDAD,BIOMETRICOS,TECHONE,4107.56,5834.84,9037
201186,GAMING HP MODELO 617,DESCONOCIDO,GAMING,HP,6545.62,8490.28,9098
201187,SWITCHES LOGITECH MODELO 786,REDES,SWITCHES,LOGITECH,1548.59,2570.12,9008
201188,WEBCAM PRINTMAX MODELO 956,ACCESORIOS,WEBCAM,DESCONOCIDO,3532.03,4476.34,9092
201189,GAMING NETPRO MODELO 717,MONITORES,GAMING,NETPRO,5458.77,9287.69,9009
201190,TECLADOS HP MODELO 337,ACCESORIOS,TECLADOS,HP,2713.79,3242.34,9051
201191,ROUTERS NETPRO MODELO 495,REDES,ROUTERS,NETPRO,534.43,792.05,9029
201192,BIOMETRICOS PRINTMAX MODELO 895,SEGURIDAD,BIOMETRICOS,PRINTMAX,4723.72,6138.93,9053
201193,CABLEADO NETPRO MODELO 913,REDES,CABLEADO,NETPRO,6980.3,9508.7,9079
201194,WEBCAM VISIONX MODELO 864,ACCESORIOS,WEBCAM,VISIONX,2953.18,3985.02,9047
201195,MOUSE HP MODELO 357,ACCESORIOS,MOUSE,HP,4352.91,6041.63,9026
201196,CAMARAS LENOVO MODELO 335,SEGURIDAD,CAMARAS,LENOVO,6495.39,9969.94,9067
201197,IMPRESORAS NETPRO MODELO 792,IMPRESION,IMPRESORAS,NETPRO,6635.14,10560.66,9092
201198,CURVOS VISIONX MODELO 546,MONITORES,CURVOS,VISIONX,2626.46,3577.55,9075
201199,CABLEADO SECUREID MODELO 313,REDES,CABLEADO,SECUREID,5995.56,9520.27,9049
201200,IMPRESORAS LOGITECH MODELO 428,IMPRESION,IMPRESORAS,LOGITECH,980.46,1398.17,9043
201201,TINTA CLICKIT MODELO 239,IMPRESION,TINTA,CLICKIT,3387.51,4970.45,9011
201202,TINTA NETPRO MODELO 216,IMPRESION,TINTA,NETPRO,4551.75,7172.37,9064
201203,AUDIFONOS CLICKIT MODELO 622,ACCESORIOS,AUDIFONOS,CLICKIT,146.63,220.65,9014
201204,AUDIFONOS LENOVO MODELO 822,ACCESORIOS,AUDIFONOS,LENOVO,5888.16,9030.76,9008
201205,GAMING NETPRO MODELO 612,MONITORES,GAMING,NETPRO,4408.67,-100.0,9046
201206,TONER LENOVO MODELO 330,IMPRESION,TONER,LENOVO,3680.6,4321.82,9010
201207,CABLEADO DELL MODELO 885,REDES,CABLEADO,DELL,4218.44,6581.68,9025
201208,GAMING HP MODELO 569,MONITORES,GAMING,HP,5561.64,9114.61,9006
201209,CAMARAS VISIONX MODELO 831,SEGURIDAD,CAMARAS,VISIONX,5126.03,8026.86,9065
201210,BIOMETRICOS TECHONE MODELO 492,SEGURIDAD,BIOMETRICOS,TECHONE,2013.71,2487.47,9052
201211,MOUSE VISIONX MODELO 875,ACCESORIOS,MOUSE,VISIONX,5431.21,6776.15,9032
201212,CABLEADO SECUREID MODELO 307,REDES,CABLEADO,SECUREID,130.3,219.07,9078
201213,CAMARAS HP MODELO 828,SEGURIDAD,CAMARAS,HP,5186.18,7249.02,9069
201214,CURVOS NETPRO MODELO 585,MONITORES,CURVOS,NETPRO,4585.42,6390.5,9042
201215,LED TECHONE MODELO 481,MONITORES,LED,TECHONE,5454.82,6637.9,9084
201216,TINTA TECHONE MODELO 502,IMPRESION,TINTA,TECHONE,2923.85,4992.76,9080
201217,BIOMETRICOS TECHONE MODELO 829,SEGURIDAD,BIOMETRICOS,TECHONE,3216.89,4164.44,9089
201218,CABLEADO TECHONE MODELO 225,REDES,CABLEADO,TECHONE,50.8,61.7,9100
201219,TONER PRINTMAX MODELO 714,IMPRESION,TONER,PRINTMAX,6139.78,9795.51,9056
201220,DESKTOP LENOVO MODELO 824,COMPUTO,DESKTOP,LENOVO,2467.81,3038.17,9024
201221,BIOMETRICOS TECHONE MODELO 549,SEGURIDAD,BIOMETRICOS,TECHONE,1498.29,2163.06,9021
201222,WEBCAM SECUREID MODELO 723,DESCONOCIDO,WEBCAM,SECUREID,3470.05,5286.65,9057
201223,WEBCAM LENOVO MODELO 366,ACCESORIOS,WEBCAM,LENOVO,4156.25,5907.44,9061
201224,CABLEADO LENOVO MODELO 176,DESCONOCIDO,CABLEADO,LENOVO,1087.94,1309.79,9031
201225,GAMING PRINTMAX MODELO 524,MONITORES,GAMING,PRINTMAX,6277.31,8245.99,9053
201226,LED TECHONE MODELO 820,MONITORES,LED,TECHONE,2619.57,4405.13,9091
201227,ROUTERS CLICKIT MODELO 752,REDES,ROUTERS,CLICKIT,3587.82,5182.63,9050
201228,SWITCHES CLICKIT MODELO 100,REDES,SWITCHES,CLICKIT,631.41,1074.67,9028
201229,CABLEADO VISIONX MODELO 274,REDES,CABLEADO,VISIONX,2756.81,4548.59,9004
201230,SWITCHES CLICKIT MODELO 293,REDES,SWITCHES,CLICKIT,6615.96,10792.35,9096
201231,DESKTOP SECUREID MODELO 615,COMPUTO,DESKTOP,SECUREID,1981.78,3068.6,9022
201232,IMPRESORAS LOGITECH MODELO 775,IMPRESION,IMPRESORAS,LOGITECH,6675.12,8194.97,9007
201233,TONER SECUREID MODELO 612,IMPRESION,TONER,SECUREID,1228.68,1880.23,9061
201234,ALARMAS CLICKIT MODELO 320,SEGURIDAD,ALARMAS,,4723.99,7663.19,9099
201235,CABLEADO LOGITECH MODELO 180,REDES,CABLEADO,DESCONOCIDO,3592.1,5253.91,9086
201236,ALARMAS SECUREID MODELO 132,SEGURIDAD,ALARMAS,SECUREID,71.88,98.41,9012
201237,SWITCHES LENOVO MODELO 179,REDES,SWITCHES,LENOVO,3657.68,5201.06,9095
201238,MOUSE DELL MODELO 882,ACCESORIOS,MOUSE,DELL,3225.75,4915.91,9089
201239,ALARMAS VISIONX MODELO 463,SEGURIDAD,ALARMAS,DESCONOCIDO,4418.81,7668.28,9095
201240,AUDIFONOS VISIONX MODELO 100,ACCESORIOS,AUDIFONOS,VISIONX,297.15,490.78,9030
201241,TECLADOS LOGITECH MODELO 924,COMPUTO,TECLADOS,LOGITECH,3073.16,4209.71,9011
201242,CABLEADO DELL MODELO 684,REDES,CABLEADO,DELL,5963.75,8909.11,9040
201243,DESKTOP PRINTMAX MODELO 185,COMPUTO,DESKTOP,PRINTMAX,5529.86,7237.58,9010
201244,ROUTERS SECUREID MODELO 494,REDES,ROUTERS,SECUREID,4682.45,6110.81,9085
201245,GAMING PRINTMAX MODELO 997,MONITORES,GAMING,PRINTMAX,5614.61,8609.88,9100
201246,TINTA LENOVO MODELO 591,IMPRESION,TINTA,LENOVO,1593.13,1856.48,9091
201247,LAPTOPS LOGITECH MODELO 770,COMPUTO,LAPTOPS,LOGITECH,3817.76,4464.71,9087
201248,CAMARAS CLICKIT MODELO 547,SEGURIDAD,CAMARAS,CLICKIT,5754.04,6892.89,9008
201249,TONER CLICKIT MODELO 573,IMPRESION,TONER,CLICKIT,189.12,310.51,9081
201250,GAMING DELL MODELO 918,MONITORES,GAMING,DELL,5243.03,8866.44,9001
201251,ALARMAS HP MODELO 706,SEGURIDAD,ALARMAS,HP,2053.07,3409.32,9058
201252,IMPRESORAS LENOVO MODELO 633,IMPRESION,IMPRESORAS,LENOVO,292.45,468.88,9040
201253,CURVOS DELL MODELO 726,MONITORES,CURVOS,DELL,4332.91,7514.72,9071
201254,SWITCHES CLICKIT MODELO 400,DESCONOCIDO,SWITCHES,CLICKIT,2624.52,4329.22,9078
201255,GAMING VISIONX MODELO 121,MONITORES,GAMING,VISIONX,4398.24,5557.36,9096
201256,IMPRESORAS SECUREID MODELO 910,IMPRESION,IMPRESORAS,SECUREID,6815.9,9409.76,9013
201257,TINTA SECUREID MODELO 797,IMPRESION,TINTA,DESCONOCIDO,4516.68,7722.82,9051
201258,TECLADOS VISIONX MODELO 351,ACCESORIOS,TECLADOS,VISIONX,865.14,1399.21,9083
201259,IMPRESORAS PRINTMAX MODELO 458,IMPRESION,IMPRESORAS,PRINTMAX,3987.29,6251.52,9081
201260,BIOMETRICOS TECHONE MODELO 715,SEGURIDAD,BIOMETRICOS,TECHONE,1398.34,2302.88,9083
201261,BIOMETRICOS HP MODELO 666,SEGURIDAD,BIOMETRICOS,HP,623.0,847.78,9079
201262,SWITCHES TECHONE MODELO 584,REDES,SWITCHES,TECHONE,2080.6,3305.19,9066
201263,CABLEADO TECHONE MODELO 766,REDES,CABLEADO,TECHONE,223.82,320.34,9058
201264,TINTA DELL MODELO 702,IMPRESION,TINTA,DELL,4638.49,6796.62,9054
201265,SWITCHES LOGITECH MODELO 323,REDES,SWITCHES,DESCONOCIDO,93.09,138.91,9050
201266,ROUTERS TECHONE MODELO 522,REDES,ROUTERS,TECHONE,1022.82,1302.84,9091
201267,CABLEADO HP MODELO 867,REDES,CABLEADO,HP,5104.73,7564.52,9094
201268,TONER DELL MODELO 891,IMPRESION,TONER,DELL,6663.3,7951.28,9055
201269,BIOMETRICOS TECHONE MODELO 649,SEGURIDAD,BIOMETRICOS,TECHONE,6992.96,10202.44,9098
201270,SWITCHES NETPRO MODELO 502,REDES,SWITCHES,NETPRO,1932.78,2405.72,9051
201271,TECLADOS PRINTMAX MODELO 288,ACCESORIOS,TECLADOS,PRINTMAX,6831.05,8501.6,9046
201272,CAMARAS LOGITECH MODELO 536,SEGURIDAD,CAMARAS,LOGITECH,6213.62,9733.86,9037
201273,LAPTOPS DELL MODELO 826,COMPUTO,LAPTOPS,DELL,6267.04,9531.22,9043
201274,TINTA CLICKIT MODELO 687,IMPRESION,TINTA,CLICKIT,5821.36,8124.74,9060
201275,AUDIFONOS LOGITECH MODELO 620,ACCESORIOS,AUDIFONOS,LOGITECH,6328.01,10049.64,9031
201276,WEBCAM HP MODELO 669,ACCESORIOS,WEBCAM,HP,258.27,443.68,9016
201277,ALL IN ONE CLICKIT MODELO 435,COMPUTO,ALL IN ONE,CLICKIT,922.64,1589.47,9087
201278,ROUTERS HP MODELO 817,REDES,ROUTERS,HP,1755.09,2677.85,9003
201279,AUDIFONOS LENOVO MODELO 684,ACCESORIOS,AUDIFONOS,LENOVO,1391.19,2061.85,9055
201280,ALARMAS VISIONX MODELO 450,SEGURIDAD,ALARMAS,VISIONX,4347.58,5092.45,9001
201281,ALARMAS LOGITECH MODELO 396,SEGURIDAD,ALARMAS,LOGITECH,3747.14,4379.37,9072
201282,TONER PRINTMAX MODELO 916,IMPRESION,DESCONOCIDO,PRINTMAX,1083.23,1811.44,9023
201283,TECLADOS NETPRO MODELO 673,ACCESORIOS,TECLADOS,NETPRO,2490.39,3652.01,9027
201284,CURVOS PRINTMAX MODELO 650,MONITORES,CURVOS,PRINTMAX,2832.12,4839.7,9030
201285,CURVOS PRINTMAX MODELO 428,MONITORES,CURVOS,PRINTMAX,6307.7,10343.92,9032
201286,TINTA HP MODELO 252,IMPRESION,TINTA,HP,3041.38,3664.76,9063
201287,LED TECHONE MODELO 727,MONITORES,LED,TECHONE,6520.43,10495.97,9009
201288,CURVOS HP MODELO 974,MONITORES,CURVOS,HP,6124.23,9650.72,9044
201289,DESKTOP DELL MODELO 697,COMPUTO,DESCONOCIDO,DELL,3580.04,6033.2,9010
201290,ALARMAS SECUREID MODELO 163,SEGURIDAD,ALARMAS,SECUREID,5912.41,9938.32,9054
201291,CABLEADO VISIONX MODELO 201,REDES,CABLEADO,VISIONX,5713.47,6777.76,9046
201292,TECLADOS DELL MODELO 880,ACCESORIOS,TECLADOS,DELL,3115.77,5269.04,9029
201293,LED NETPRO MODELO 648,MONITORES,LED,NETPRO,5979.02,9554.53,9083
201294,ALARMAS NETPRO MODELO 618,SEGURIDAD,ALARMAS,NETPRO,3132.26,4413.81,9040
201295,CABLEADO HP MODELO 290,REDES,CABLEADO,HP,62.52,92.31,9086
201296,GAMING TECHONE MODELO 312,MONITORES,GAMING,TECHONE,6920.72,10832.38,9031
201297,GAMING LENOVO MODELO 603,MONITORES,GAMING,LENOVO,6367.27,10495.99,9072
201298,TECLADOS VISIONX MODELO 941,ACCESORIOS,TECLADOS,VISIONX,3675.83,6274.9,9020
201299,GAMING VISIONX MODELO 501,MONITORES,GAMING,DESCONOCIDO,4260.26,6049.19,9032
201300,CABLEADO NETPRO MODELO 912,REDES,CABLEADO,NETPRO,6962.14,8121.49,9063
201301,LAPTOPS TECHONE MODELO 213,COMPUTO,LAPTOPS,SIN DATO,5027.19,8688.39,9068
201302,GAMING LOGITECH MODELO 376,MONITORES,GAMING,LOGITECH,721.93,1032.0,9071
201303,GAMING LENOVO MODELO 137,MONITORES,GAMING,LENOVO,2340.26,3547.51,9031
201304,LED SECUREID MODELO 348,MONITORES,LED,SECUREID,2097.73,3543.39,9059
201305,CAMARAS PRINTMAX MODELO 757,SEGURIDAD,CAMARAS,PRINTMAX,385.6,624.41,9012
201306,SWITCHES SECUREID MODELO 595,REDES,SWITCHES,SECUREID,5382.61,6793.57,9061
201307,CURVOS SECUREID MODELO 315,MONITORES,CURVOS,SECUREID,6076.98,6999.85,9092
201308,WEBCAM VISIONX MODELO 493,ACCESORIOS,WEBCAM,VISIONX,6463.13,8592.76,9024
201309,ROUTERS LENOVO MODELO 865,REDES,ROUTERS,LENOVO,6176.27,9072.43,9024
201310,CURVOS PRINTMAX MODELO 244,MONITORES,CURVOS,PRINTMAX,1928.69,2857.55,9051
201311,LED PRINTMAX MODELO 101,MONITORES,LED,PRINTMAX,1612.4,2320.18,9013
201312,ALL IN ONE VISIONX MODELO 823,COMPUTO,ALL IN ONE,VISIONX,4025.48,6756.95,9052
201313,ALARMAS NETPRO MODELO 247,SEGURIDAD,ALARMAS,NETPRO,4920.61,6057.39,9043
201314,CURVOS HP MODELO 287,MONITORES,CURVOS,HP,3792.24,4708.63,9049
201315,GAMING SECUREID MODELO 415,MONITORES,GAMING,SECUREID,294.16,427.97,9076
201316,LED DELL MODELO 532,MONITORES,LED,DELL,2845.61,4511.14,9038
201317,LAPTOPS TECHONE MODELO 490,COMPUTO,LAPTOPS,TECHONE,1248.91,1970.49,9001
201318,DESKTOP HP MODELO 956,COMPUTO,DESKTOP,HP,3687.75,4833.38,9009
201319,SWITCHES TECHONE MODELO 400,REDES,SWITCHES,TECHONE,6516.25,11257.92,9059
201320,LED PRINTMAX MODELO 686,MONITORES,LED,PRINTMAX,6952.82,9179.35,9092
201321,CAMARAS VISIONX MODELO 983,SEGURIDAD,CAMARAS,VISIONX,2362.0,3521.73,9051
201322,TECLADOS SECUREID MODELO 241,ACCESORIOS,TECLADOS,SECUREID,1780.44,2335.83,9085
201323,CAMARAS DELL MODELO 320,SEGURIDAD,CAMARAS,DELL,4143.85,5452.61,9032
201324,GAMING LOGITECH MODELO 982,MONITORES,GAMING,LOGITECH,2768.0,1199.94,9026
201325,ALARMAS PRINTMAX MODELO 920,SEGURIDAD,ALARMAS,PRINTMAX,5297.04,6096.43,9079
201326,SWITCHES HP MODELO 920,REDES,SWITCHES,HP,5845.31,9989.31,9094
201327,IMPRESORAS SECUREID MODELO 623,IMPRESION,IMPRESORAS,SECUREID,3242.16,4628.28,9100
201328,TONER LENOVO MODELO 748,IMPRESION,TONER,LENOVO,586.44,688.4,9020
201329,GAMING DELL MODELO 402,COMPUTO,SIN DATO,DELL,499.85,778.76,9010
201330,MOUSE TECHONE MODELO 653,ACCESORIOS,MOUSE,TECHONE,2450.68,3325.98,9050
201331,SWITCHES VISIONX MODELO 414,REDES,SWITCHES,VISIONX,2955.28,4253.71,9072
201332,TONER CLICKIT MODELO 167,IMPRESION,TONER,CLICKIT,6011.39,9364.74,9007
201333,ALL IN ONE PRINTMAX MODELO 350,COMPUTO,ALL IN ONE,PRINTMAX,3916.27,5681.43,9042
201334,ROUTERS DELL MODELO 322,COMPUTO,ROUTERS,DELL,3998.77,6447.16,9048
201335,ALL IN ONE PRINTMAX MODELO 840,COMPUTO,ALL IN ONE,PRINTMAX,3727.22,5055.02,9025
201336,LAPTOPS SECUREID MODELO 164,COMPUTO,LAPTOPS,SECUREID,2024.07,2640.43,9050
201337,AUDIFONOS LENOVO MODELO 524,ACCESORIOS,AUDIFONOS,LENOVO,418.68,677.93,9003
